I believe the screenwriter did a good job of tying up the loose ends.,1
Not even good for camp value!,0
You'd have to have the IQ of particularly stupid mollusk not to see that one coming.,0
If only someone involved with it knew how to string together narrative!,0
The death row scenes were entirely unmoving.,0
The only thing worse than Taylor's acting was Stanwyck's singing.,0
I was deeply impressed with the character he played.,1
I knew when I saw the film that more great things were to come from this gifted actor.,1
Even the squibs look awful.,0
At no point in the proceedings does it look remotely like America.,0
The awful dialogue and hopeless overacting by everyone who gets shot top off a real waste of space and time.,0
The dialogue is composed of things that make little sense.,0
The directing is sloppy at best.,0
The acting by the whole cast could be put on a scale and balanced perfectly between overacting and underacting.,0
It is just the sort of pap that is screened in the afternoon to punish the unemployed for not having jobs.,0
But this movie really got to me.,1
See it.,1
This movie is a good and humorous comment on life in 2006.,1
Later I found myself lost in the power of the film.,1
The entire audience applauded at the conclusion of the film.,1
Duris has a wholesome appearance and gives a fine performance.,1
The rest of the cast also play well.,1
Cinematography noteworthy including fine views of Barcelona and its famed Gaudi towers.,1
About ten minutes into this film I started having second thoughts.,0
About half way through this film I started to dislike it.,0
What this film lacks is a convincing script.,0
The script looks as if only a rough draft was written and shooting began before a finished script was completed.,0
The cast is good.,1
This is probably the most irritating show I have ever seen in my entire life.,0
It is indescribably the most annoying and idiotic show I have ever seen.,0
Everything about it is just bad.,0
It is zillion times away from reality.,0
Watching washing machine twirling around wouldn't hurt your eyes as much as this show.,0
From here on the Widmark character turns unintentionally comical!,0
His losing his marbles so early in the proceedings is totally implausible and unconvincing.,0
Whatever prompted such a documentary is beyond me!,0
there are so many problems i dont know where to start.,0
the cast was great.,1
but the movie makes a lot of serious mistakes.,0
the movie is littered with overt racial slurs towards the black cast members and in return the whites are depicted as morons and boobs.,0
there is no real plot.,0
i wouldnt see this movie again for free.,0
STEAMBOAT WILLIE is an amazingly important film to our cinema history.,1
I don't think there are any redeeming qualities in this remake.,0
This may be the only bad film he ever made.,0
It's a shame to see good actors like Thomerson and James make a living in a mess like this.,0
I thought it was bad.,0
The script is a big flawed mess.,0
The movie is terribly boring in places.,0
The lighting is awful.,0
The film looks cheap and bland.,0
One of the most disappointing aspects is the lack of notable gore.,0
The visual effects were AWFUL.,0
The CG opening sequence in space looked like it could have been created on Microsoft Slideshow for God's sake!,0
Not recommended.,0
The budget was evidently very limited.,0
Filmiing was less expansive.,0
It failed to convey the broad sweep of landscapes that were a great part of the original.,0
Generally; it just lacked imagination.,0
Not recommended.,0
Is it possible for a movie to get any worse than this?,0
There is no plot here to keep you going in the first place.,0
I can't believe there's even a sequel to this!,0
Which is precisely why I am giving it such a bad review!,0
The memories are murky but I can only say that I enjoyed every single episode and product related to the show.,1
The characters were all funny and had the peculiarity of not having a true lead character.,1
Every single character was hilarious and deserved to be called a lead.,1
Perabo has a nice energy level and is obviously very comfortable in front of a camera.,1
There is simply no excuse for something this poorly done.,0
I saw this movie and I thought this is a stupid movie.,0
What is even more stupid is that who had thought an idea that there should be a volcano in Los Angeles?,0
The story line is just awful!,0
It's just painful!,0
And the accents are absolutely abysmal!,0
There's also enough hypocrisy in this film to make me vomit.,0
I believe that Pitch Black was done well.,1
Go watch it!,1
Omit watching this.,0
VERY funny!,1
The characters are interesting and you really care for them.,1
Don't miss it.,1
The basic premise is wasted since it is sidelined by the inexplicable focus on the documentary crew.,0
Avoid at all costs.,0
I thought Errol Flynn was brilliant as Custer and has since become my favourite actor!,1
His acting alongside Olivia De Havilland was brilliant and the ending was fantastic!,1
But it wasn't until I watched this film that I realised how great he actually was.,1
I'll give this film 10 out of 10!,1
Nevertheless yet another wonderful film from the great master's stable.,1
I have to say that this film was excellently produced and tops the ratings as a typical sci fi film!,1
It's a campy sort of film that's a joy to watch.,1
There's barely a boring moment in the film and there are plenty of humorous parts.,1
The cast is always entertaining as usual.,1
The film lacks any real scares or tension & some of the medical terminology used throughout is a bit iffy to say the least & I say that as an insulin dependant diabetic myself.,0
The least said about the acting the better.,0
This movie does an excellent job of revealing the complexity of the task and the incredible challenges facing South Africa.,1
I believe every one should see this movie as I think few people outside of South Africa understand its past and what is being attempted in the Truth and Reconciliation process.,1
Nothing short of magnificent photography/cinematography in this film.,1
Excellent performance.,1
There still are good actors around!,1
Also great directing and photography.,1
Also notable is John Bailey's fine crisp beautifully colored cinematography and the great production design & costumes by Eiko Ishioka who went on to do the memorable costumes for Coppola's Dracula for which she received a well deserved Oscar.,1
It is not good.,0
Then the film just dropped the ball.,0
This is a stunning movie.,1
Raw and sublimely moving.,1
All of the main players are mesmerising.,1
Julian Fellowes has triumphed again.,1
He's a national treasure.,1
GO AND SEE IT!,1
This is an excellent film.,1
It was also the right balance of war and love.,1
Kris Kristoffersen is good in this movie and really makes a difference.,1
A good film by a great director!,1
This is definitely one of the better documentaries I have seen looking at family relationships and marriage.,1
This is just a great movie.,1
10 out of 10 stars.,1
I can't see how this movie can be an inspiration to anyone to come out or overcome fear and rejection.,0
It's so bad it's actually worth seeing just for that reason.,0
Punishment Park is a brilliant piece of cinema.,1
This is one of Peter Watkins most accessible films.,1
I advise you to look out for it.,1
You wont regret it!,1
Highly recommended A+,1
It's a case of 'so bad it is laughable'.,0
How awful she is!,0
DELETE this film from your mind!,0
One of the worst shows of all time.,0
The show would begin with smart ass ed comments to each other that would be totally off the wall and uncalled for.,0
Never heard of any of them except Cole who was totally unbelievable in the part.,0
The stories were as unbelievable as the actors.,0
Lame would be the best way to describe it.,0
The success of the film depends on the casting of Sydney Greenstreet as the Alexander Yardley character.,1
You can find better movies at youtube.,0
It will drive you barking mad!,0
The transfers are very good.,1
Very nice and relaxing late night viewing.,1
Nothing new there.,0
That was done in the second movie.,0
The movie has almost no action scenes in it and very little comedy.,0
The plot has more holes than a pair of fishnet stockings and the direction and editing is astonishingly ham fisted.,0
What on earth is Irons doing in this film?,0
I just saw this film and I recommend it.,1
The football scenes at the end were perplexing.,0
But I thought his acting was skilled.,1
Meredith M was better than all right.,1
A very charming film with wonderful sentiment and heart.,1
Nine out of ten for a truly lovely film.,1
This is one of the best Italian thrillers of the early 70's.,1
A standout scene.,1
This scene is very strong and unpleasant.,0
It's still wild stuff though and is highly recommended to fans of giallo cinema.,1
The movie was very interesting from beginning to the end.,1
I liked the way Dustin Hoffman's character was ready to do just about everything to stay with his son.,1
This movie is also revealing.,1
And it was boring.,0
PS the only scene in the movie that was cool is when the central character finds her room blown up.,1
Also the music by Mark Snow is possibly the best score I've ever heard.,1
You won't forget this movie!,1
Why was this film made?,0
The result is a film that just don't look right.,0
None of them are engaging or exciting.,0
The plot is nonsense that doesn't interest in the slightest way or have any uniqueness to it.,0
The Foreigner is not worth one second of your time.,0
But the duet between the astronaut and his doctor at the beginning of the movie is a perfect exchange if one considers that this movie was made well into the Cold War and the astronaut's biggest fear is that he has crashed in the USSR.,1
This movie is so awesome!,1
I love the Scream movies and all horror movies and this one ranks way up there.,1
If you want a real scare rent this one!,1
This is an extraordinary film.,1
It was clear that she had the range and ability to pull off this part.,1
She carries the movie well.,1
Constantine gives everything the right intensity and seems to have a good understanding of the underlying psychological motivations.,1
Avoid at ALL costs!,0
Star Trek V The final Frontier is the worst in the series.,0
The only place good for this film is in the garbage.,0
The worst one of the series.,0
This film offers many delights and surprises.,1
The story unfolds in 18th century Jutland and the use of period music played on period instruments is just one more fine touch.,1
But this understated film leaves a lasting impression.,1
The warmth it generates is in contrast to its austere backdrop.,1
You will leave the theater wanting to go out and dance under the stars.,1
It's a long time since I was so entertained by a movie.,1
I struggle to find anything bad to say about it.,1
See both films if you can.,1
Very disappointed and wondered how it could be in the Oscar shortlist.,0
It's very slow.,0
Don't waste your time.,0
He surely doesn't know how to make a coherent action movie from the screenwriter of Air Force One who was only obliged to write the script just for a big sum of money.,0
This was one of the worst films i have ever seen.,0
I'm still trying to get over how bad it was.,0
This movie is possibly one of the most creative works of horror ever.,1
Great character actors Telly Savalas and Peter Boyle.,1
Lots of holes in the script.,0
It's like a bad two hour TV movie.,0
Now imagine that every single one of those decisions was made wrong.,0
The dialogue is atrocious.,0
The acting is beyond abysmal.,0
Everything stinks.,0
A film not easily forgotten.,1
The scripting of the subtle comedy is unmatched by any movie in recent years.,1
Great movie!,1
Also the story and acting were weak.,0
The script is horrendously stupid.,0
Everything Captain Howdy says is either laughable or just plain stupid.,0
What the hell kind of crap is that?!,0
You could drive a semi truck into these holes!,0
Linda Cardellini is the only thing good in this film.,1
She's poised and amazing.,1
Dee Snider just plain sucks.,0
I was bored throughout the whole damn thing.,0
This film tries to be a serious and sophisticated thriller/horror flick and it fails miserably.,0
This is probably one of the least effective and utterly unoriginal films I have ever seen in my entire life.,0
A piece of cinematic garbage captured on celluloid.,0
Avoid at any and all costs.,0
Avoid this film at all costs.,0
The only consistent thread holding the series together were the amazing performances of Leni Parker and Anita LaSelva as the two Taelons in quiet idealogical conflict.,0
Now this is a movie I really dislike.,0
It's one of the most boring Horror movies from the 90's mainly because it starts slow and centers in a boring atmosphere.,0
There aren't death scenes like in previous movies and the f/x are terrible.,0
This one just fails to create any real suspense.,0
I'm so sorry but I really can't recommend it to anyone.,0
The secondary plot line is incomprehensible and its relation to the primary plot line is mystifying.,0
Hated it.,0
This is one of the worst Sandra Bullock movie since Speed 2 But not quite that bad.,0
I highly doubt that anyone could ever like this trash.,0
I saw this short film on HBO the other day and absolutely loved it.,1
I didn't realize how wonderful the short really is until the last two scenes.,1
Excellent short film.,1
The story line is totally predictable.,0
I've seen soap operas more intelligent than this movie.,0
Really awful.,0
Not easy to watch.,0
It was a long time that i didn't see a so charismatic actor on screen.,1
Paolo Sorrentino has written a wonderful story about loneliness and Tony has built one of the most unforgettable characters seen in movies in recent years.,1
The movie is not completely perfect but 'Titta Di Girolamo' will stay with you for a long time after the vision of the movie.,1
The interplay between Martin and Emilio contains the same wonderful chemistry we saw in Wall Street with Martin and Charlie.,1
The two main characters may be two of the most believable children I ever saw put on screen.,1
The scenery that the two daughters paint and photograph are beautiful.,1
The story is also both funny and poignant at times.,1
Go rent it.,1
Brilliance indeed.,1
Think of the film being like a dream.,1
Simply beautiful.,1
It presents a idyllic yet serious portrayal of the ups and downs of the characters lives.,1
The movie seemed a little slow at first.,0
But it picked up speed and got right to the point.,1
I enjoyed it.,1
I have recommended it to friends.,1
I was particularly pleased with the acting ability of Dwight Schultz.,1
The incredible soundtrack truly captures the essence of the film.,1
Enough can not be said of the remarkable animation in this film.,1
The art style has the appearance of crayon/pencil drawings and is wonderfully colorful and fanciful.,1
It is a very well acted and done TV Movie.,1
Judith Light is one of my favorite actresses and I think she does a superb job in this film!,1
I keep watching it over and over.,1
Still it's quite interesting and entertaining to follow.,1
Fans of the genre will be in heaven.,1
Lange had become a great actress.,1
It looked like a wonderful story.,1
I never walked out of a movie faster.,0
I just got bored watching Jessice Lange take her clothes off!,0
Exceptionally bad!,0
All in all its an insult to one's intelligence and a huge waste of money.,0
